time(s),cellId,rnti,lcid,packetSize
1.085,6,2,3,14890
1.085,6,1,3,11387
1.086,4,2,3,28907
1.086,4,1,3,34163
1.086,6,5,3,10511
1.086,6,4,3,24176
1.086,6,3,3,638
1.086,6,2,3,16115
1.086,6,1,3,11387
1.087,2,5,3,19709
1.087,2,4,3,19709
1.087,2,3,3,16115
1.087,2,2,3,16115
1.087,2,1,3,16115
1.087,4,2,3,28906
1.087,4,1,3,34163
1.087,6,5,3,10511
1.087,6,4,3,24176
1.087,6,3,3,638
1.087,6,2,3,16115
1.087,6,1,3,13137
1.087,8,7,3,2802
1.087,8,6,3,8057
1.087,8,5,3,5604
1.087,8,4,3,7882
1.087,8,3,3,16115
1.087,8,2,3,16115
1.087,8,1,3,16115
1.088,2,5,3,19709
1.088,2,4,3,22335
1.088,2,3,3,16115
1.088,2,2,3,16115
1.088,2,1,3,16115
1.088,4,2,3,28907
1.088,4,1,3,7706
1.088,6,5,3,11824
1.088,6,4,3,24176
1.088,6,3,3,638
1.088,6,2,3,11387
1.088,6,1,3,13137
1.088,8,7,3,2802
1.088,8,6,3,8057
1.088,8,5,3,13137
1.088,8,4,3,7882
1.088,8,3,3,16115
1.088,8,2,3,16115
1.088,8,1,3,16115
1.089,2,5,3,19709
1.089,2,4,3,24176
1.089,2,3,3,16115
1.089,2,2,3,16115
1.089,2,1,3,16115
1.089,4,2,3,28907
1.089,4,1,3,16819
1.089,8,7,3,2802
1.089,8,6,3,8057
1.089,8,5,3,11387
1.089,8,4,3,7882
1.089,8,3,3,16115
1.089,8,2,3,16115
1.089,8,1,3,16115
1.09,2,5,3,24176
1.09,2,4,3,24176
1.09,2,3,3,16115
1.09,2,2,3,16115
1.09,2,1,3,16115
1.09,8,7,3,2802
1.09,8,6,3,8057
1.09,8,5,3,5692
1.09,8,4,3,7882
1.09,8,3,3,16115
1.09,8,2,3,16115
1.09,8,1,3,16115
1.091,2,5,3,24176
1.091,2,4,3,16115
1.091,2,3,3,16115
1.091,2,2,3,16115
1.091,2,1,3,16115
1.091,8,7,3,2160
1.091,8,6,3,8057
1.091,8,5,3,11387
1.091,8,4,3,7882
1.091,8,3,3,16115
1.091,8,2,3,16115
1.091,8,1,3,16115
1.092,2,5,3,24176
1.092,2,4,3,24176
1.092,2,3,3,16115
1.092,2,2,3,16115
1.092,2,1,3,16115
1.093,2,5,3,24176
1.093,2,4,3,22335
1.093,2,3,3,16115
1.093,2,2,3,16115
1.093,2,1,3,16115
1.094,6,5,3,8409
1.094,6,4,3,24176
1.094,6,3,3,1107
1.094,6,2,3,9634
1.094,6,1,3,11387
1.095,4,2,3,23652
1.095,4,1,3,34163
1.095,6,5,3,8409
1.095,6,4,3,24176
1.095,6,3,3,1107
1.095,6,2,3,9634
1.095,6,1,3,13137
1.096,4,2,3,23652
1.096,4,1,3,16819
1.096,6,5,3,8409
1.096,6,4,3,24176
1.096,6,3,3,1107
1.096,6,2,3,14890
1.096,6,1,3,13137
1.097,4,2,3,23652
1.097,4,1,3,28907
1.097,6,5,3,8409
1.097,6,4,3,24176
1.097,6,3,3,1107
1.097,6,2,3,16115
1.097,6,1,3,13137
1.097,8,7,3,2160
1.097,8,6,3,8057
1.097,8,5,3,5604
1.097,8,4,3,7005
1.097,8,3,3,16115
1.097,8,2,3,16115
1.097,8,1,3,16115
1.098,4,2,3,23652
1.098,4,1,3,16819
1.098,6,5,3,11824
1.098,6,4,3,24176
1.098,6,3,3,1107
1.098,6,2,3,7882
1.098,6,1,3,13137
1.098,8,7,3,3502
1.098,8,6,3,8057
1.098,8,5,3,5604
1.098,8,4,3,7005
1.098,8,3,3,16115
1.098,8,2,3,16115
1.098,8,1,3,16115
1.099,2,5,3,22335
1.099,2,4,3,13137
1.099,2,3,3,16115
1.099,2,2,3,16115
1.099,2,1,3,16115
1.099,4,2,3,34163
1.099,4,1,3,16819
1.099,6,5,3,6480
1.099,6,4,3,24176
1.099,6,3,3,1107
1.099,6,2,3,7882
1.099,6,1,3,11387
1.099,8,7,3,873
1.099,8,6,3,8057
1.099,8,5,3,3939
1.099,8,4,3,7005
1.099,8,3,3,16115
1.099,8,2,3,16115
1.099,8,1,3,16115
1.1,2,5,3,22335
1.1,2,4,3,22335
1.1,2,3,3,16115
1.1,2,2,3,16115
1.1,2,1,3,16115
1.1,8,7,3,2802
1.1,8,6,3,8057
1.1,8,5,3,5604
1.1,8,4,3,7005
1.1,8,3,3,16115
1.1,8,2,3,16115
1.1,8,1,3,16115
1.101,2,5,3,24176
1.101,2,4,3,22335
1.101,2,3,3,16115
1.101,2,2,3,16115
1.101,2,1,3,16115
1.101,8,7,3,3502
1.101,8,6,3,8057
1.101,8,5,3,7882
1.101,8,4,3,7005
1.101,8,3,3,16115
1.101,8,2,3,16115
1.101,8,1,3,16115
1.102,2,5,3,24176
1.102,2,4,3,24176
1.102,2,3,3,16115
1.102,2,2,3,16115
1.102,2,1,3,16115
1.102,8,7,3,3502
1.102,8,6,3,8057
1.102,8,5,3,11387
1.102,8,4,3,9634
1.102,8,3,3,16115
1.102,8,2,3,16115
1.102,8,1,3,16115
1.103,2,5,3,24176
1.103,2,4,3,24176
1.103,2,3,3,16115
1.103,2,2,3,16115
1.103,2,1,3,16115
1.104,2,5,3,24176
1.104,2,4,3,24176
1.104,2,3,3,16115
1.104,2,2,3,16115
1.104,2,1,3,16115
1.104,6,5,3,10511
1.104,6,4,3,24176
1.104,6,3,3,1749
1.104,6,2,3,7882
1.104,6,1,3,9634
1.105,2,5,3,24176
1.105,2,4,3,22335
1.105,2,3,3,16115
1.105,2,2,3,16115
1.105,2,1,3,16115
1.105,4,2,3,23652
1.105,4,1,3,12964
1.105,6,5,3,8409
1.105,6,4,3,24176
1.105,6,3,3,1107
1.105,6,2,3,7882
1.105,6,1,3,13137
1.106,4,2,3,23652
1.106,4,1,3,28907
1.106,6,5,3,8409
1.106,6,4,3,24176
1.106,6,3,3,1107
1.106,6,2,3,16115
1.106,6,1,3,13137
1.107,4,2,3,23652
1.107,4,1,3,12964
1.107,6,5,3,8409
1.107,6,4,3,24176
1.107,6,3,3,1107
1.107,6,2,3,11387
1.107,6,1,3,13137
1.108,4,2,3,19709
1.108,4,1,3,12964
1.108,6,5,3,8409
1.108,6,4,3,24176
1.108,6,3,3,1107
1.108,6,2,3,11387
1.108,6,1,3,13137
1.108,8,7,3,2160
1.108,8,6,3,8057
1.108,8,5,3,7005
1.108,8,4,3,7005
1.108,8,3,3,16115
1.108,8,2,3,16115
1.108,8,1,3,16115
1.109,4,2,3,23652
1.109,4,1,3,12964
1.109,8,7,3,3502
1.109,8,6,3,8057
1.109,8,5,3,7005
1.109,8,4,3,7005
1.109,8,3,3,16115
1.109,8,2,3,16115
1.109,8,1,3,16115
1.11,2,5,3,18784
1.11,2,4,3,22335
1.11,2,3,3,16115
1.11,2,2,3,16115
1.11,2,1,3,16115
1.11,4,2,3,23652
1.11,4,1,3,21022
1.11,6,5,3,11824
1.11,6,4,3,24176
1.11,6,3,3,1107
1.11,6,2,3,7882
1.11,6,1,3,13137
1.11,8,7,3,3502
1.11,8,6,3,8057
1.11,8,5,3,16115
1.11,8,4,3,7005
1.11,8,3,3,16115
1.11,8,2,3,16115
1.11,8,1,3,16115
1.111,2,4,3,22335
1.111,2,3,3,24176
1.111,2,2,3,24176
1.111,2,1,3,24176
1.111,8,7,3,3939
1.111,8,6,3,8057
1.111,8,5,3,16115
1.111,8,4,3,7005
1.111,8,3,3,16115
1.111,8,2,3,16115
1.111,8,1,3,16115
1.112,2,4,3,22335
1.112,2,3,3,24176
1.112,2,2,3,24176
1.112,2,1,3,24176
1.112,4,2,3,34163
1.112,4,1,3,12964
1.112,8,7,3,2160
1.112,8,6,3,8057
1.112,8,5,3,4320
1.112,8,4,3,7005
1.112,8,3,3,16115
1.112,8,2,3,16115
1.112,8,1,3,16115
1.113,2,4,3,22335
1.113,2,3,3,24176
1.113,2,2,3,24176
1.113,2,1,3,24176
1.113,4,2,3,28907
1.113,4,1,3,12964
1.113,8,7,3,3502
1.113,8,6,3,8057
1.113,8,5,3,7005
1.113,8,4,3,5604
1.113,8,3,3,16115
1.113,8,2,3,16115
1.113,8,1,3,16115
1.114,2,4,3,24176
1.114,2,3,3,24176
1.114,2,2,3,24176
1.114,2,1,3,24176
1.114,4,2,3,28907
1.114,4,1,3,16819
1.114,6,5,3,10511
1.114,6,4,3,24176
1.114,6,3,3,1749
1.114,6,2,3,7882
1.114,6,1,3,9634
1.115,2,4,3,6762
1.115,2,3,3,24176
1.115,2,2,3,32234
1.115,2,1,3,32234
1.116,2,3,3,32234
1.116,2,2,3,32234
1.116,2,1,3,32234
1.116,4,2,3,18452
1.116,4,1,3,15125
1.116,6,5,3,10511
1.116,6,4,3,16115
1.116,6,3,3,1107
1.116,6,2,3,7882
1.116,6,1,3,9634
1.117,6,5,3,10511
1.117,6,4,3,24176
1.117,6,3,3,1107
1.117,6,2,3,11387
1.117,6,1,3,13137
1.118,2,3,3,32234
1.118,2,2,3,32234
1.118,2,1,3,32234
1.118,6,5,3,10511
1.118,6,4,3,24176
1.118,6,3,3,1107
1.118,6,2,3,13137
1.118,6,1,3,14890
1.119,8,7,3,2802
1.119,8,6,3,8057
1.119,8,5,3,7005
1.119,8,4,3,5604
1.119,8,3,3,16115
1.119,8,2,3,16115
1.119,8,1,3,16115
1.12,2,3,3,32234
1.12,2,2,3,32234
1.12,2,1,3,32234
1.12,4,1,3,25929
1.12,6,5,3,10511
1.12,6,4,3,24176
1.12,6,3,3,1107
1.12,6,2,3,7882
1.12,6,1,3,11387
1.121,2,3,3,32234
1.121,2,2,3,32234
1.121,2,1,3,32234
1.121,4,1,3,25929
1.121,6,5,3,11824
1.121,6,4,3,24176
1.121,6,3,3,1107
1.121,6,2,3,7882
1.121,6,1,3,11387
1.121,8,7,3,3502
1.121,8,6,3,8057
1.121,8,5,3,9634
1.121,8,4,3,7005
1.121,8,3,3,16115
1.121,8,2,3,16115
1.121,8,1,3,16115
1.122,2,3,3,32234
1.122,2,2,3,32234
1.122,2,1,3,32234
1.122,4,1,3,57815
1.122,6,5,3,10511
1.122,6,4,3,24176
1.122,6,3,3,1107
1.122,6,2,3,7882
1.122,6,1,3,11387
1.122,8,7,3,2802
1.122,8,6,3,8057
1.122,8,5,3,9634
1.122,8,4,3,4320
1.122,8,3,3,16115
1.122,8,2,3,16115
1.122,8,1,3,16115
1.123,2,3,3,32234
1.123,2,2,3,32234
1.123,2,1,3,32234
1.123,4,1,3,57815
1.123,8,7,3,2802
1.123,8,6,3,8056
1.123,8,5,3,9634
1.123,8,4,3,7882
1.123,8,3,3,16115
1.123,8,2,3,16115
1.123,8,1,3,16115
1.124,2,3,3,32234
1.124,2,2,3,32234
1.124,2,1,3,32234
1.124,4,1,3,57815
1.124,6,5,3,11824
1.124,6,4,3,24176
1.124,6,3,3,1749
1.124,6,2,3,9634
1.124,6,1,3,13137
1.124,8,7,3,2802
1.124,8,6,3,8057
1.124,8,5,3,9634
1.124,8,4,3,7882
1.124,8,3,3,16115
1.124,8,2,3,16115
1.124,8,1,3,16115
1.125,2,3,3,32234
1.125,2,2,3,25972
1.125,2,1,3,27504
1.125,4,1,3,68327
1.125,6,5,3,11824
1.125,6,4,3,24176
1.125,6,3,3,638
1.125,6,2,3,9634
1.125,6,1,3,13137
1.125,8,7,3,4815
1.125,8,6,3,8057
1.125,8,5,3,11387
1.125,8,4,3,7882
1.125,8,3,3,16115
1.125,8,2,3,16115
1.125,8,1,3,16115
1.126,2,3,3,1799
1.126,4,1,3,42048
1.128,4,1,3,42048
1.128,6,5,3,11824
1.128,6,4,3,20509
1.128,6,3,3,1107
1.128,6,2,3,9634
1.128,6,1,3,9634
1.131,4,1,3,42048
1.131,6,5,3,11824
1.131,6,3,3,1661
1.131,6,2,3,14453
1.131,6,1,3,14453
1.131,8,7,3,1749
1.131,8,6,3,8057
1.131,8,5,3,7005
1.131,8,4,3,4320
1.131,8,3,3,16115
1.131,8,2,3,16115
1.131,8,1,3,16115
1.132,4,1,3,27538
1.132,6,5,3,11824
1.132,6,3,3,1661
1.132,6,2,3,14453
1.132,6,1,3,14453
1.132,8,7,3,5692
1.132,8,6,3,8057
1.132,8,5,3,11387
1.132,8,4,3,7882
1.132,8,3,3,16115
1.132,8,2,3,16115
1.132,8,1,3,16115
1.133,8,7,3,5692
1.133,8,6,3,8057
1.133,8,5,3,13137
1.133,8,4,3,7882
1.133,8,3,3,16115
1.133,8,2,3,16115
1.133,8,1,3,16115
1.134,6,5,3,14453
1.134,6,3,3,2626
1.134,6,2,3,11824
1.134,6,1,3,22335
1.134,8,7,3,5692
1.134,8,6,3,8057
1.134,8,5,3,16115
1.134,8,4,3,9634
1.134,8,3,3,16115
1.134,8,2,3,16115
1.134,8,1,3,16115
1.135,6,5,3,14453
1.135,6,3,3,2626
1.135,6,2,3,11824
1.135,6,1,3,14453
1.135,8,7,3,5692
1.135,8,6,3,8057
1.135,8,5,3,13137
1.135,8,4,3,7882
1.135,8,3,3,16115
1.135,8,2,3,16115
1.135,8,1,3,16115
1.136,6,5,3,14453
1.136,6,3,3,2626
1.136,6,2,3,11824
1.136,6,1,3,14453
1.136,8,7,3,5692
1.136,8,6,3,8057
1.136,8,5,3,11387
1.136,8,4,3,7882
1.136,8,3,3,16115
1.136,8,2,3,16115
1.136,8,1,3,16115
1.137,6,5,3,11824
1.137,6,3,3,1661
1.137,6,2,3,14453
1.137,6,1,3,19709
1.138,6,5,3,11824
1.138,6,3,3,2626
1.138,6,2,3,24176
1.138,6,1,3,19709
1.138,8,7,3,2802
1.138,8,6,3,8057
1.138,8,5,3,6568
1.138,8,4,3,7005
1.138,8,3,3,16115
1.138,8,2,3,16115
1.138,8,1,3,16115
1.14,6,5,3,14453
1.14,6,3,3,2626
1.14,6,2,3,24176
1.14,6,1,3,19709
1.141,6,5,3,14453
1.141,6,3,3,2626
1.141,6,2,3,24176
1.141,6,1,3,19709
1.142,6,5,3,11824
1.142,6,3,3,1661
1.142,6,2,3,14453
1.142,6,1,3,19709
1.142,8,7,3,2802
1.142,8,6,3,8057
1.142,8,5,3,13137
1.142,8,4,3,5604
1.142,8,3,3,16115
1.142,8,2,3,16115
1.142,8,1,3,16115
1.143,6,5,3,14453
1.143,6,3,3,2626
1.143,6,2,3,19709
1.143,6,1,3,13137
1.143,8,7,3,3939
1.143,8,6,3,8057
1.143,8,5,3,13137
1.143,8,4,3,7882
1.143,8,3,3,16115
1.143,8,2,3,16115
1.143,8,1,3,16115
1.144,6,5,3,14453
1.144,6,3,3,2626
1.144,6,2,3,24176
1.144,6,1,3,19709
1.144,8,7,3,2802
1.144,8,6,3,8057
1.144,8,5,3,14890
1.144,8,4,3,7005
1.144,8,3,3,16115
1.144,8,2,3,16115
1.144,8,1,3,16115
1.145,8,7,3,5692
1.145,8,6,3,8057
1.145,8,5,3,11387
1.145,8,4,3,7882
1.145,8,3,3,16115
1.145,8,2,3,16115
1.145,8,1,3,16115
1.146,8,7,3,4815
1.146,8,6,3,8057
1.146,8,5,3,11387
1.146,8,4,3,7882
1.146,8,3,3,16115
1.146,8,2,3,16115
1.146,8,1,3,16115
1.147,6,5,3,14453
1.147,6,3,3,3851
1.147,6,2,3,22335
1.147,6,1,3,19709
1.147,8,7,3,4815
1.147,8,6,3,8057
1.147,8,5,3,11387
1.147,8,4,3,7882
1.147,8,3,3,16115
1.147,8,2,3,16115
1.147,8,1,3,16115
1.148,6,5,3,14453
1.148,6,3,3,2626
1.148,6,2,3,24176
1.148,6,1,3,19709
1.149,6,5,3,14453
1.149,6,3,3,2626
1.149,6,2,3,24176
1.149,6,1,3,22335
1.149,8,7,3,2802
1.149,8,6,3,8057
1.149,8,5,3,14890
1.149,8,4,3,7005
1.149,8,3,3,16115
1.149,8,2,3,16115
1.149,8,1,3,16115
1.15,6,5,3,14453
1.15,6,3,3,2626
1.15,6,2,3,24176
1.15,6,1,3,19709
1.151,6,5,3,14453
1.151,6,3,3,2626
1.151,6,2,3,24176
1.151,6,1,3,19709
1.151,8,7,3,4815
1.151,8,6,3,8057
1.151,8,5,3,13137
1.151,8,4,3,9634
1.151,8,3,3,14522
1.151,8,2,3,11459
1.151,8,1,3,9927
1.153,8,7,3,8409
1.153,8,6,3,24176
1.153,8,5,3,22335
1.153,8,4,3,10511
1.154,8,7,3,11824
1.154,8,6,3,24176
1.154,8,5,3,22335
1.154,8,4,3,11824
1.155,8,7,3,8409
1.155,8,6,3,24176
1.155,8,5,3,22335
1.155,8,4,3,10511
1.156,6,5,3,17080
1.156,6,3,3,3851
1.156,6,2,3,22335
1.156,6,1,3,22335
1.157,6,5,3,14453
1.157,6,3,3,2626
1.157,6,2,3,24176
1.157,6,1,3,19709
1.157,8,7,3,8409
1.157,8,6,3,24176
1.157,8,5,3,22335
1.157,8,4,3,7005
1.158,6,5,3,14453
1.158,6,3,3,697
1.158,6,2,3,24176
1.158,6,1,3,19709
1.159,6,5,3,14453
1.159,6,3,3,697
1.159,6,2,3,24176
1.159,6,1,3,19709
1.159,8,7,3,14453
1.159,8,6,3,24176
1.159,8,5,3,19709
1.159,8,4,3,14453
1.16,6,5,3,14453
1.16,6,3,3,697
1.16,6,2,3,24176
1.16,6,1,3,22335
1.161,8,7,3,14453
1.161,8,6,3,24176
1.161,8,5,3,19709
1.161,8,4,3,14453
1.163,8,7,3,8409
1.163,8,6,3,24176
1.163,8,5,3,17080
1.163,8,4,3,14453
1.165,8,7,3,8409
1.165,8,6,3,24176
1.165,8,5,3,17080
1.165,8,4,3,14453
1.166,6,5,3,14453
1.166,6,3,3,3851
1.166,6,2,3,22335
1.166,6,1,3,19709
1.166,8,7,3,8409
1.166,8,6,3,24176
1.166,8,5,3,24176
1.166,8,4,3,14453
1.167,6,5,3,22335
1.167,6,3,3,3851
1.167,6,2,3,22335
1.167,6,1,3,22335
1.167,8,7,3,14453
1.167,8,6,3,24176
1.167,8,5,3,22335
1.167,8,4,3,14453
1.168,6,5,3,11824
1.168,6,3,3,3851
1.168,6,2,3,22335
1.168,6,1,3,22335
1.168,8,7,3,14453
1.168,8,6,3,24176
1.168,8,5,3,22335
1.168,8,4,3,14453
1.17,6,5,3,14453
1.17,6,3,3,3851
1.17,6,2,3,2626
1.17,6,1,3,22335
1.174,8,7,3,8409
1.174,8,6,3,24176
1.174,8,5,3,17080
1.174,8,4,3,14453
1.175,6,5,3,11824
1.175,6,3,3,2626
1.175,6,2,3,24176
1.175,6,1,3,19709
1.175,8,7,3,2626
1.175,8,6,3,24176
1.175,8,5,3,17080
1.175,8,4,3,14453
1.176,6,5,3,14453
1.176,6,3,3,3851
1.176,6,2,3,22335
1.176,6,1,3,22335
1.176,8,7,3,2626
1.176,8,6,3,24176
1.176,8,5,3,17080
1.176,8,4,3,14453
1.177,6,5,3,11824
1.177,6,3,3,2626
1.177,6,2,3,22335
1.177,6,1,3,22335
1.177,8,7,3,2626
1.177,8,6,3,24176
1.177,8,5,3,24176
1.177,8,4,3,14453
1.178,6,5,3,17080
1.178,6,3,3,2626
1.178,6,2,3,22335
1.178,6,1,3,15815
1.178,8,7,3,11824
1.178,8,6,3,24176
1.178,8,5,3,17080
1.178,8,4,3,14453
1.179,6,5,3,19269
1.179,6,3,3,2218
1.179,6,2,3,3502
1.179,8,7,3,11824
1.179,8,6,3,24176
1.179,8,5,3,19709
1.179,8,4,3,9634
1.18,8,7,3,11824
1.18,8,6,3,24176
1.18,8,5,3,22335
1.18,8,4,3,14453
1.181,8,7,3,8409
1.181,8,6,3,24176
1.181,8,5,3,17080
1.181,8,4,3,14453
1.184,6,5,3,15767
1.184,6,3,3,3502
1.184,6,2,3,26278
1.185,6,5,3,24088
1.185,6,3,3,5255
1.185,6,2,3,5947
1.186,6,5,3,28907
1.186,6,3,3,5255
1.187,6,5,3,23652
1.187,6,3,3,3326
1.187,8,7,3,3851
1.187,8,6,3,24176
1.187,8,5,3,17080
1.187,8,4,3,14453
1.188,6,5,3,23652
1.188,6,3,3,3326
1.189,6,5,3,21022
1.189,6,3,3,3326
1.19,8,7,3,697
1.19,8,6,3,24176
1.19,8,5,3,22335
1.19,8,4,3,11824
1.191,6,5,3,23652
1.191,6,3,3,5255
1.191,8,7,3,2626
1.191,8,6,3,24176
1.191,8,5,3,24176
1.191,8,4,3,11824
1.192,6,5,3,28907
1.192,6,3,3,7706
1.193,6,5,3,28907
1.193,6,3,3,5255
1.193,8,7,3,8409
1.193,8,6,3,24176
1.193,8,5,3,22335
1.193,8,4,3,10511
1.194,6,5,3,28907
1.194,6,3,3,7706
1.194,8,7,3,11824
1.194,8,6,3,24176
1.194,8,5,3,22335
1.194,8,4,3,10511
1.195,6,5,3,28907
1.195,6,3,3,7706
1.195,8,7,3,11824
1.195,8,6,3,24176
1.195,8,5,3,22335
1.195,8,4,3,10511
1.196,6,5,3,37229
1.196,6,3,3,7706
1.197,6,5,3,28907
1.197,6,3,3,5255
1.197,8,7,3,8409
1.197,8,6,3,24176
1.197,8,5,3,22335
1.197,8,4,3,10511
1.198,6,5,3,28907
1.198,6,3,3,7706
1.198,8,7,3,8409
1.198,8,6,3,24176
1.198,8,5,3,22335
1.198,8,4,3,14453
1.199,6,5,3,2872
1.199,6,3,3,9634
1.201,8,7,3,8409
1.201,8,6,3,24176
1.201,8,5,3,22335
1.201,8,4,3,10511
1.202,6,3,3,15415
1.202,8,7,3,8409
1.202,8,6,3,24176
1.202,8,5,3,24176
1.202,8,4,3,11824
1.204,6,3,3,10511
1.204,8,7,3,8409
1.204,8,6,3,24176
1.204,8,5,3,22335
1.204,8,4,3,10511
1.205,6,3,3,15415
1.205,8,7,3,11824
1.205,8,6,3,24176
1.205,8,5,3,22335
1.205,8,4,3,10511
1.206,6,3,3,6656
1.206,8,7,3,10511
1.206,8,6,3,24176
1.206,8,5,3,22335
1.206,8,4,3,10511
1.208,6,3,3,10511
1.208,8,7,3,8409
1.208,8,6,3,24176
1.208,8,5,3,22335
1.208,8,4,3,7005
1.209,6,3,3,10511
1.209,8,7,3,8409
1.209,8,6,3,24176
1.209,8,5,3,22335
1.209,8,4,3,11824
1.211,6,3,3,10511
1.212,6,3,3,10511
1.212,8,7,3,8409
1.212,8,6,3,24176
1.212,8,5,3,22335
1.212,8,4,3,10511
1.213,6,3,3,15415
1.213,8,7,3,8409
1.213,8,6,3,15524
1.213,8,5,3,24176
1.213,8,4,3,14014
1.214,6,3,3,10511
1.215,6,3,3,10511
1.215,8,7,3,11211
1.215,8,5,3,29784
1.215,8,4,3,14014
1.216,6,3,3,15415
1.216,8,7,3,19269
1.216,8,5,3,23085
1.216,8,4,3,14014
1.217,6,3,3,15415
1.217,8,7,3,28907
1.217,8,4,3,21022
1.219,6,3,3,9634
1.219,8,7,3,16819
1.219,8,4,3,21022
1.22,6,3,3,15415
1.22,8,7,3,16819
1.22,8,4,3,28907
1.223,6,3,3,9634
1.223,8,7,3,16819
1.223,8,4,3,21022
1.224,6,3,3,15415
1.224,8,7,3,16819
1.224,8,4,3,21022
1.226,6,3,3,10511
1.226,8,7,3,16819
1.226,8,4,3,21022
1.227,6,3,3,15415
1.227,8,7,3,28907
1.227,8,4,3,21022
1.228,6,3,3,10511
1.228,8,7,3,24088
1.228,8,4,3,21022
1.229,8,7,3,16819
1.229,8,4,3,23652
1.23,6,3,3,10511
1.23,8,7,3,16819
1.23,8,4,3,21022
1.231,6,3,3,15415
1.231,8,7,3,16819
1.231,8,4,3,21022
1.233,6,3,3,10511
1.234,6,3,3,9634
1.235,6,3,3,10511
1.235,8,7,3,30833
1.235,8,4,3,845
1.236,8,7,3,33638
1.237,6,3,3,10511
1.237,8,7,3,30833
1.238,6,3,3,10511
1.238,8,7,3,57815
1.239,6,3,3,10511
1.239,8,7,3,57815
1.24,8,7,3,57815
1.241,6,3,3,6656
1.241,8,7,3,33638
1.242,6,3,3,6656
1.242,8,7,3,33638
1.245,6,3,3,6656
1.246,6,3,3,6656
1.246,8,7,3,33638
1.247,6,3,3,6656
1.247,8,7,3,33638
1.248,6,3,3,6656
1.248,8,7,3,33638
1.249,6,3,3,6656
1.249,8,7,3,33638
1.25,6,3,3,6656
1.25,8,7,3,30833
1.251,6,3,3,6656
1.251,8,7,3,33638
1.252,6,3,3,6656
1.252,8,7,3,33638
1.253,6,3,3,6656
1.253,8,7,3,33638
1.254,6,3,3,6656
1.254,8,7,3,33638
1.255,6,3,3,6656
1.255,8,7,3,33638
1.256,6,3,3,10511
1.256,8,7,3,33638
1.257,6,3,3,6656
1.257,8,7,3,33638
1.258,6,3,3,6656
1.258,8,7,3,5651
1.259,6,3,3,6656
1.26,6,3,3,6656
1.261,6,3,3,6102
1.263,6,3,3,6656
1.264,6,3,3,15415
1.265,6,3,3,21022
1.266,6,3,3,21022
1.267,6,3,3,21022
1.268,6,3,3,21022
1.269,6,3,3,21022
1.27,6,3,3,21022
1.271,6,3,3,21022
1.272,6,3,3,21022
1.273,6,3,3,21022
1.274,6,3,3,21022
1.275,6,3,3,21022
1.276,6,3,3,19269
1.277,6,3,3,21022
1.278,6,3,3,21022
1.279,6,3,3,21022
1.28,6,3,3,25929
1.281,6,3,3,25929
1.282,6,3,3,25929
1.283,6,3,3,25929
1.284,6,3,3,25929
1.285,6,3,3,25929
1.286,6,3,3,21022
1.287,6,3,3,25929
1.288,6,3,3,25929
1.289,6,3,3,25929
1.29,6,3,3,25929
1.291,6,3,3,25317
