time(s),cellId,rnti,lcid,packetSize,delay(s)
1.04703,6,2,3,11387,0.00802856
1.04703,2,1,3,14890,0.00302856
1.04703,8,1,3,16115,0.00302856
1.04739,2,5,3,19709,0.00238571
1.04739,6,5,3,3851,0.00238571
1.04746,4,3,3,32234,0.00245714
1.0476,2,4,3,17080,0.0026
1.0476,6,4,3,24176,0.0026
1.04774,4,2,3,15767,0.00274285
1.04774,2,3,3,14890,0.00274285
1.04774,6,3,3,463,0.00274285
1.04789,2,2,3,16115,0.00288571
1.04789,6,2,3,7005,0.00288571
1.04803,8,5,3,2802,0.00802856
1.04803,4,1,3,8641,0.00302856
1.04803,2,1,3,14890,0.00302856
1.04803,6,1,3,9634,0.00302856
1.04824,8,7,3,1283,0.00224286
1.04831,8,6,3,8057,0.00231428
1.04839,2,5,3,19709,0.00238571
1.04839,6,5,3,3851,0.00238571
1.04846,4,3,3,32234,0.00245714
1.04846,8,5,3,4320,0.00245714
1.0486,2,4,3,17080,0.0026
1.0486,6,4,3,24176,0.0026
1.0486,8,4,3,7005,0.0026
1.04874,4,2,3,15767,0.00274285
1.04874,2,3,3,14890,0.00274285
1.04874,6,3,3,463,0.00274285
1.04874,8,3,3,16115,0.00274285
1.04889,2,2,3,16115,0.00288571
1.04889,6,2,3,7005,0.00288571
1.04889,8,2,3,16115,0.00288571
1.04903,4,1,3,8641,0.00302856
1.04903,2,1,3,14890,0.00302856
1.04903,8,1,3,16115,0.00302856
1.04924,8,7,3,1283,0.00224286
1.04931,8,6,3,8057,0.00231428
1.04939,6,5,3,3851,0.00238571
1.04946,8,5,3,4320,0.00245714
1.0496,2,4,3,17080,0.0026
1.0496,6,4,3,24176,0.0026
1.0496,8,4,3,7005,0.0026
1.04974,2,3,3,14890,0.00274285
1.04974,6,3,3,463,0.00274285
1.04974,8,3,3,16115,0.00274285
1.04989,2,2,3,16115,0.00288571
1.04989,6,2,3,7005,0.00288571
1.04989,8,2,3,16115,0.00288571
1.05003,4,1,3,19269,0.00802856
1.05003,2,1,3,14890,0.00302856
1.05003,8,1,3,16115,0.00302856
1.05039,2,5,3,19709,0.00238571
1.05039,6,5,3,5255,0.00238571
1.0506,2,4,3,17080,0.0026
1.0506,6,4,3,24176,0.0026
1.05074,2,3,3,14890,0.00274285
1.05074,6,3,3,463,0.00274285
1.05089,2,2,3,16115,0.00288571
1.05089,6,2,3,7005,0.00288571
1.05096,8,4,3,7882,0.00795714
1.05103,4,1,3,22775,0.00802856
1.05103,2,1,3,14890,0.00302856
1.05103,6,1,3,9634,0.00302856
1.05146,4,3,3,32234,0.00245714
1.0516,6,4,3,24176,0.0026
1.05174,4,2,3,15767,0.00274285
1.05174,6,3,3,463,0.00274285
1.05189,6,2,3,7005,0.00288571
1.05203,2,3,3,14890,0.00802856
1.05203,8,7,3,1283,0.00802856
1.05203,8,4,3,7005,0.00802856
1.05203,6,1,3,9634,0.00302856
1.05224,8,7,3,873,0.00224286
1.05231,8,6,3,8057,0.00231428
1.05239,2,5,3,19709,0.00238571
1.05246,4,3,3,32234,0.00245714
1.05246,8,5,3,5604,0.00245714
1.0526,2,4,3,17080,0.0026
1.0526,6,4,3,24176,0.0026
1.0526,8,4,3,5604,0.0026
1.05274,4,2,3,15767,0.00274285
1.05274,2,3,3,14890,0.00274285
1.05274,6,3,3,463,0.00274285
1.05274,8,3,3,16115,0.00274285
1.05289,2,2,3,16115,0.00288571
1.05289,8,2,3,16115,0.00288571
1.05303,4,1,3,5138,0.00302856
1.05303,2,1,3,14890,0.00302856
1.05303,6,1,3,9634,0.00302856
1.05303,8,1,3,16115,0.00302856
1.05324,8,7,3,873,0.00224286
1.05331,8,6,3,8057,0.00231428
1.05339,2,5,3,19709,0.00238571
1.05346,4,3,3,32234,0.00245714
1.0536,2,4,3,17080,0.0026
1.0536,8,4,3,5604,0.0026
1.05374,4,2,3,15767,0.00274285
1.05374,2,3,3,14890,0.00274285
1.05374,8,3,3,16115,0.00274285
1.05389,2,2,3,16115,0.00288571
1.05389,8,2,3,16115,0.00288571
1.05403,6,1,3,11387,0.00802856
1.05403,4,1,3,8641,0.00302856
1.05403,2,1,3,14890,0.00302856
1.05403,8,1,3,16115,0.00302856
1.05424,8,7,3,1283,0.00224286
1.05431,8,6,3,8057,0.00231428
1.05446,4,3,3,32234,0.00245714
1.05446,8,5,3,5604,0.00245714
1.05474,4,2,3,15767,0.00274285
1.05474,8,3,3,16115,0.00274285
1.05489,8,2,3,16115,0.00288571
1.05503,2,5,3,22335,0.00802856
1.05503,6,1,3,16115,0.00802856
1.05503,4,1,3,8641,0.00302856
1.05503,8,1,3,16115,0.00302856
1.05524,8,7,3,1283,0.00224286
1.05531,8,6,3,8057,0.00231428
1.05539,2,5,3,19709,0.00238571
1.05539,6,5,3,3851,0.00238571
1.05546,4,3,3,32234,0.00245714
1.05546,8,5,3,5604,0.00245714
1.0556,2,4,3,17080,0.0026
1.0556,6,4,3,24176,0.0026
1.0556,8,4,3,7005,0.0026
1.05574,4,2,3,15767,0.00274285
1.05574,2,3,3,14890,0.00274285
1.05574,6,3,3,463,0.00274285
1.05574,8,3,3,16115,0.00274285
1.05589,2,2,3,16115,0.00288571
1.05589,8,2,3,16115,0.00288571
1.05603,2,1,3,16115,0.00302856
1.05603,6,1,3,9634,0.00302856
1.05603,8,1,3,16115,0.00302856
1.05624,8,7,3,1283,0.00224286
1.05631,8,6,3,8057,0.00231428
1.05639,2,5,3,19709,0.00238571
1.05646,8,5,3,5604,0.00245714
1.0566,2,4,3,17080,0.0026
1.05674,2,3,3,14890,0.00274285
1.05674,8,3,3,16115,0.00274285
1.05689,2,2,3,16115,0.00288571
1.05689,8,2,3,16115,0.00288571
1.05703,4,1,3,19269,0.00802856
1.05703,6,5,3,11824,0.00802856
1.05703,8,1,3,16115,0.00302856
1.05731,8,6,3,8057,0.00231428
1.05739,2,5,3,19709,0.00238571
1.05746,4,3,3,32234,0.00245714
1.05753,2,4,3,11387,0.00252857
1.0576,8,4,3,4320,0.0026
1.05774,8,3,3,16115,0.00274285
1.05781,2,2,3,16115,0.00281428
1.05789,8,2,3,16115,0.00288571
1.05796,2,1,3,16115,0.00295714
1.05803,6,5,3,10511,0.00802856
1.05803,6,2,3,7882,0.00802856
1.05803,4,1,3,8641,0.00302856
1.05803,8,1,3,16115,0.00302856
1.05839,2,5,3,19709,0.00238571
1.05839,6,5,3,3851,0.00238571
1.05846,4,3,3,32234,0.00245714
1.0586,2,4,3,17080,0.0026
1.0586,6,4,3,24176,0.0026
1.05874,4,2,3,15767,0.00274285
1.05874,2,3,3,14890,0.00274285
1.05874,6,3,3,463,0.00274285
1.05889,2,2,3,16115,0.00288571
1.05889,6,2,3,7005,0.00288571
1.05903,8,5,3,16115,0.00802856
1.05903,4,1,3,7005,0.00302856
1.05903,2,1,3,16115,0.00302856
1.05903,6,1,3,9634,0.00302856
1.05939,2,5,3,19709,0.00238571
1.05939,6,5,3,3851,0.00238571
1.05946,4,3,3,32234,0.00245714
1.05953,2,4,3,11387,0.00252857
1.0596,6,4,3,24176,0.0026
1.05967,2,3,3,14890,0.00267142
1.05974,4,2,3,15767,0.00274285
1.05974,6,3,3,463,0.00274285
1.05981,2,2,3,16115,0.00281428
1.05989,6,2,3,7005,0.00288571
1.05996,2,1,3,16115,0.00295714
1.06003,8,4,3,7005,0.00802856
1.06031,8,6,3,8057,0.00231428
1.06053,8,4,3,5604,0.00252857
1.0606,2,4,3,17080,0.0026
1.06067,8,3,3,16115,0.00267142
1.06074,2,3,3,14890,0.00274285
1.06081,8,2,3,16115,0.00281428
1.06089,2,2,3,16115,0.00288571
1.06096,8,1,3,16115,0.00295714
1.06103,4,1,3,15767,0.00802856
1.06103,6,2,3,9634,0.00802856
1.06103,2,1,3,16115,0.00302856
1.06139,6,5,3,3851,0.00238571
1.06146,4,3,3,32234,0.00245714
1.06153,6,4,3,16115,0.00252857
1.06167,6,3,3,463,0.00267142
1.06174,4,2,3,15767,0.00274285
1.06196,6,1,3,9634,0.00295714
1.06203,2,1,3,16115,0.00802856
1.06203,8,4,3,9634,0.00802856
1.06203,4,1,3,8641,0.00302856
1.0626,6,4,3,24176,0.0026
1.06274,6,3,3,463,0.00274285
1.06289,6,2,3,7005,0.00288571
1.06303,2,3,3,16115,0.00802856
1.06303,4,2,3,22775,0.00802856
1.06303,8,7,3,3939,0.00802856
1.06303,8,5,3,5604,0.00802856
1.06303,6,1,3,9634,0.00302856
1.06324,8,7,3,873,0.00224286
1.06331,8,6,3,8057,0.00231428
1.06339,2,5,3,19709,0.00238571
1.06346,4,3,3,32234,0.00245714
1.06346,8,5,3,4320,0.00245714
1.0636,2,4,3,14453,0.0026
1.0636,6,4,3,24176,0.0026
1.0636,8,4,3,5604,0.0026
1.06374,4,2,3,15767,0.00274285
1.06374,2,3,3,14890,0.00274285
1.06374,6,3,3,463,0.00274285
1.06374,8,3,3,16115,0.00274285
1.06389,2,2,3,16115,0.00288571
1.06389,8,2,3,16115,0.00288571
1.06403,6,1,3,9634,0.00302856
1.06403,8,1,3,16115,0.00302856
1.06424,8,7,3,873,0.00224286
1.06431,8,6,3,8057,0.00231428
1.06439,2,5,3,19709,0.00238571
1.0646,2,4,3,17080,0.0026
1.0646,8,4,3,5604,0.0026
1.06474,2,3,3,14890,0.00274285
1.06474,8,3,3,16115,0.00274285
1.06489,2,2,3,16115,0.00288571
1.06489,8,2,3,16115,0.00288571
1.06503,4,1,3,22775,0.00802856
1.06503,6,1,3,16115,0.00802856
1.06503,8,1,3,16115,0.00302856
1.06539,6,5,3,5255,0.00238571
1.06546,4,3,3,32234,0.00245714
1.06553,6,4,3,16115,0.00252857
1.06567,6,3,3,463,0.00267142
1.06574,4,2,3,15767,0.00274285
1.06596,6,1,3,11387,0.00295714
1.06603,2,5,3,24176,0.00802856
1.06603,8,7,3,2160,0.00802856
1.06603,8,5,3,3502,0.00802856
1.06603,4,1,3,7005,0.00302856
1.06624,8,7,3,1283,0.00224286
1.06631,8,6,3,8057,0.00231428
1.06639,2,5,3,19709,0.00238571
1.06646,4,3,3,32234,0.00245714
1.06646,8,5,3,4320,0.00245714
1.0666,2,4,3,17080,0.0026
1.0666,8,4,3,5604,0.0026
1.06674,4,2,3,15767,0.00274285
1.06674,2,3,3,14890,0.00274285
1.06674,8,3,3,16115,0.00274285
1.06689,2,2,3,16115,0.00288571
1.06689,8,2,3,16115,0.00288571
1.06703,6,2,3,7005,0.00802856
1.06703,4,1,3,8641,0.00302856
1.06703,2,1,3,14890,0.00302856
1.06703,8,1,3,16115,0.00302856
1.06724,8,7,3,1283,0.00224286
1.06731,8,6,3,8057,0.00231428
1.06739,2,5,3,19709,0.00238571
1.06746,4,3,3,32234,0.00245714
1.06746,8,5,3,4320,0.00245714
1.0676,2,4,3,17080,0.0026
1.0676,8,4,3,4320,0.0026
1.06774,2,3,3,14890,0.00274285
1.06774,8,3,3,16115,0.00274285
1.06789,2,2,3,16115,0.00288571
1.06789,8,2,3,16115,0.00288571
1.06803,6,5,3,10511,0.00802856
1.06803,4,1,3,19269,0.00302856
1.06803,8,1,3,16115,0.00302856
1.06831,8,6,3,8057,0.00231428
1.0686,8,4,3,4320,0.0026
1.06874,8,3,3,16115,0.00274285
1.06889,8,2,3,16115,0.00288571
1.06903,2,1,3,16115,0.00802856
1.06903,4,1,3,11211,0.00802856
1.06903,6,5,3,10511,0.00802856
1.06903,6,2,3,11387,0.00802856
1.06903,8,1,3,16115,0.00302856
1.06939,6,5,3,5255,0.00238571
1.06946,4,3,3,32234,0.00245714
1.0696,6,4,3,24176,0.0026
1.06974,4,2,3,15767,0.00274285
1.06974,6,3,3,463,0.00274285
1.07003,2,1,3,16115,0.00802856
1.07003,8,5,3,13137,0.00802856
1.07003,4,1,3,7005,0.00302856
1.07003,6,1,3,9634,0.00302856
1.07024,8,7,3,1283,0.00224286
1.07031,8,6,3,8057,0.00231428
1.07039,2,5,3,19709,0.00238571
1.07046,4,3,3,32234,0.00245714
1.07053,8,4,3,5604,0.00252857
1.0706,2,4,3,17080,0.0026
1.07067,8,3,3,16115,0.00267142
1.07074,4,2,3,15767,0.00274285
1.07074,2,3,3,14890,0.00274285
1.07081,8,2,3,16115,0.00281428
1.07089,2,2,3,16115,0.00288571
1.07096,8,1,3,16115,0.00295714
1.07103,6,2,3,7005,0.00802856
1.07103,4,1,3,11211,0.00302856
1.07103,2,1,3,14890,0.00302856
1.07124,8,7,3,1283,0.00224286
1.07131,8,6,3,8057,0.00231428
1.07146,4,3,3,32234,0.00245714
1.0716,2,4,3,17080,0.0026
1.0716,6,4,3,24176,0.0026
1.0716,8,4,3,5604,0.0026
1.07174,2,3,3,14890,0.00274285
1.07174,8,3,3,16115,0.00274285
1.07189,2,2,3,16115,0.00288571
1.07189,6,2,3,5604,0.00288571
1.07189,8,2,3,16115,0.00288571
1.07203,2,1,3,14890,0.00302856
1.07203,8,1,3,16115,0.00302856
1.07224,8,7,3,1283,0.00224286
1.07231,8,6,3,8057,0.00231428
1.07246,8,5,3,5604,0.00245714
1.0726,6,4,3,24176,0.0026
1.0726,8,4,3,5604,0.0026
1.07274,6,3,3,638,0.00274285
1.07274,8,3,3,16115,0.00274285
1.07289,8,2,3,16115,0.00288571
1.07303,2,1,3,16115,0.00802856
1.07303,4,2,3,22775,0.00802856
1.07303,6,1,3,11387,0.00302856
1.07303,8,1,3,16115,0.00302856
1.07339,2,5,3,19709,0.00238571
1.07346,4,3,3,32234,0.00245714
1.0736,2,4,3,17080,0.0026
1.0736,6,4,3,24176,0.0026
1.07374,4,2,3,15767,0.00274285
1.07374,6,3,3,638,0.00274285
1.07389,2,2,3,16115,0.00288571
1.07403,8,7,3,3502,0.00802856
1.07403,8,5,3,9634,0.00802856
1.07403,2,1,3,14890,0.00302856
1.07403,6,1,3,11387,0.00302856
1.07424,8,7,3,1283,0.00224286
1.07431,8,6,3,8057,0.00231428
1.07439,2,5,3,19709,0.00238571
1.07446,4,3,3,32234,0.00245714
1.0746,8,4,3,5604,0.0026
1.07467,2,3,3,14890,0.00267142
1.07474,4,2,3,15767,0.00274285
1.07474,8,3,3,16115,0.00274285
1.07481,2,2,3,16115,0.00281428
1.07489,8,2,3,16115,0.00288571
1.07503,6,2,3,7005,0.00802856
1.07503,4,1,3,3502,0.00302856
1.07503,8,1,3,16115,0.00302856
1.07539,2,5,3,19709,0.00238571
1.07539,6,5,3,5255,0.00238571
1.07546,4,3,3,32234,0.00245714
1.0756,2,4,3,17080,0.0026
1.0756,6,4,3,24176,0.0026
1.07574,2,3,3,14890,0.00274285
1.07574,6,3,3,638,0.00274285
1.07589,2,2,3,16115,0.00288571
1.07589,6,2,3,5604,0.00288571
1.07603,8,5,3,2802,0.00802856
1.07603,4,1,3,7005,0.00302856
1.07603,6,1,3,11387,0.00302856
1.07696,6,5,3,6480,0.00795714
1.07696,6,3,3,638,0.00795714
1.07696,6,1,3,11387,0.00795714
1.07703,2,5,3,24176,0.00802856
1.07703,4,1,3,19269,0.00802856
1.07703,4,2,3,19269,0.00802856
1.07703,8,5,3,7005,0.00802856
1.07731,8,6,3,8057,0.00231428
1.07739,2,5,3,19709,0.00238571
1.07746,4,3,3,32234,0.00245714
1.07746,8,5,3,5604,0.00245714
1.07774,4,2,3,15767,0.00274285
1.07774,2,3,3,14890,0.00274285
1.07774,8,3,3,16115,0.00274285
1.07789,2,2,3,16115,0.00288571
1.07789,8,2,3,16115,0.00288571
1.07803,6,5,3,6480,0.00802856
1.07803,6,2,3,16115,0.00802856
1.07803,4,1,3,7005,0.00302856
1.07803,2,1,3,14890,0.00302856
1.07803,8,1,3,16115,0.00302856
1.07824,8,7,3,1283,0.00224286
1.07831,8,6,3,8057,0.00231428
1.07846,8,5,3,7882,0.00245714
1.07874,8,3,3,16115,0.00274285
1.07889,8,2,3,16115,0.00288571
1.07903,2,3,3,14890,0.00802856
1.07903,6,5,3,11824,0.00802856
1.07903,6,2,3,16115,0.00802856
1.07903,8,1,3,16115,0.00302856
1.07939,6,5,3,5255,0.00238571
1.07946,4,3,3,32234,0.00245714
1.0796,6,4,3,24176,0.0026
1.07974,4,2,3,15767,0.00274285
1.07974,6,3,3,463,0.00274285
1.07989,6,2,3,7005,0.00288571
1.07996,8,5,3,7882,0.00795714
1.08003,2,4,3,11387,0.00802856
1.08003,2,1,3,16115,0.00802856
1.08003,4,1,3,7005,0.00302856
1.08003,6,1,3,9634,0.00302856
1.08024,8,7,3,1283,0.00224286
1.08031,8,6,3,8057,0.00231428
1.08046,8,5,3,5604,0.00245714
1.0806,6,4,3,24176,0.0026
1.0806,8,4,3,5604,0.0026
1.08074,6,3,3,463,0.00274285
1.08074,8,3,3,16115,0.00274285
1.08089,8,2,3,16115,0.00288571
1.08103,2,1,3,16115,0.00802856
1.08103,4,2,3,22775,0.00802856
1.08103,6,1,3,9634,0.00302856
1.08103,8,1,3,16115,0.00302856
1.08124,8,7,3,1283,0.00224286
1.08131,8,6,3,8057,0.00231428
1.08139,2,5,3,19709,0.00238571
1.08139,6,5,3,5255,0.00238571
1.08146,4,3,3,32234,0.00245714
1.0816,2,4,3,17080,0.0026
1.0816,6,4,3,24176,0.0026
1.0816,8,4,3,5604,0.0026
1.08174,4,2,3,15767,0.00274285
1.08174,2,3,3,14890,0.00274285
1.08174,6,3,3,638,0.00274285
1.08174,8,3,3,16115,0.00274285
1.08189,2,2,3,16115,0.00288571
1.08189,6,2,3,7005,0.00288571
1.08189,8,2,3,16115,0.00288571
1.08203,4,1,3,7005,0.00302856
1.08203,2,1,3,14890,0.00302856
1.08203,8,1,3,16115,0.00302856
1.08246,4,3,3,27391,0.00245714
1.0826,6,4,3,24176,0.0026
1.08274,4,2,3,15767,0.00274285
1.08274,6,3,3,463,0.00274285
1.08289,6,2,3,7005,0.00288571
1.08303,2,4,3,17080,0.00802856
1.08303,8,7,3,1283,0.00802856
1.08339,2,5,3,19709,0.00238571
1.0836,2,4,3,14453,0.0026
1.0836,6,4,3,24176,0.0026
1.08374,2,3,3,14890,0.00274285
1.08374,6,3,3,463,0.00274285
1.08389,2,2,3,16115,0.00288571
1.08403,4,1,3,19269,0.0130286
1.08403,8,4,3,7005,0.00902856
1.08403,2,1,3,14890,0.00302856
1.08439,2,5,3,19709,0.00238571
1.0846,4,2,3,23652,0.0026
1.0846,2,4,3,14453,0.0026
1.0846,6,4,3,24176,0.0026
1.08474,6,3,3,463,0.00274285
1.08489,2,2,3,16115,0.00288571
1.08503,8,4,3,7005,0.00902856
1.08503,4,1,3,7706,0.00302856
1.08503,2,1,3,14890,0.00302856
1.08531,8,6,3,8057,0.00231428
1.08539,2,5,3,19709,0.00238571
1.0856,2,4,3,8409,0.0026
1.0856,8,4,3,5604,0.0026
1.08574,8,3,3,16115,0.00274285
1.08589,2,2,3,16115,0.00288571
1.08589,8,2,3,16115,0.00288571
1.08603,6,5,3,5255,0.00802856
1.08603,6,2,3,16115,0.00802856
1.08603,4,1,3,10511,0.00302856
1.08603,8,1,3,16115,0.00302856
1.08639,2,5,3,19709,0.00238571
1.0866,2,4,3,8409,0.0026
1.08689,2,2,3,16115,0.00288571
1.08703,6,1,3,11387,0.00802856
1.08703,8,5,3,16115,0.00802856
1.08703,4,1,3,10511,0.00302856
1.08724,8,7,3,1283,0.00224286
1.08731,8,6,3,8057,0.00231428
1.08739,2,5,3,19709,0.00238571
1.08746,8,5,3,5604,0.00245714
1.0876,2,4,3,17080,0.0026
1.08774,2,3,3,14890,0.00274285
1.08774,8,3,3,16115,0.00274285
1.08789,2,2,3,16115,0.00288571
1.08789,8,2,3,16115,0.00288571
1.08803,4,1,3,11211,0.00802856
1.08803,6,5,3,10511,0.00802856
1.08803,6,1,3,14890,0.00802856
1.08803,2,1,3,14890,0.00302856
1.08803,8,1,3,16115,0.00302856
1.08831,8,6,3,8057,0.00231428
1.08839,2,5,3,19709,0.00238571
1.08846,8,5,3,5604,0.00245714
1.08874,2,3,3,14890,0.00274285
1.08874,8,3,3,16115,0.00274285
1.08889,2,2,3,16115,0.00288571
1.08889,8,2,3,16115,0.00288571
1.08903,6,5,3,10511,0.00802856
1.08903,6,1,3,14890,0.00802856
1.08903,6,2,3,11387,0.00802856
1.08903,4,1,3,12964,0.00302856
1.08903,2,1,3,14890,0.00302856
1.08903,8,1,3,16115,0.00302856
1.08931,8,6,3,8057,0.00231428
1.08946,8,5,3,5604,0.00245714
1.0896,4,2,3,28907,0.0026
1.08974,8,3,3,16115,0.00274285
1.08989,8,2,3,16115,0.00288571
1.09003,2,3,3,16115,0.00802856
1.09003,6,5,3,10511,0.00802856
1.09003,6,1,3,14890,0.00802856
1.09003,6,2,3,7882,0.00802856
1.09003,8,1,3,16115,0.00302856
1.09039,6,5,3,3851,0.00238571
1.0906,6,4,3,24176,0.0026
1.09074,6,3,3,638,0.00274285
1.09089,6,2,3,7005,0.00288571
1.09103,2,3,3,16115,0.00802856
1.09103,2,1,3,16115,0.00802856
1.09103,4,2,3,28907,0.00802856
1.09103,8,7,3,1283,0.00802856
1.09103,8,5,3,11387,0.00802856
1.09103,6,1,3,11387,0.00302856
1.09124,8,7,3,873,0.00224286
1.09131,8,6,3,8057,0.00231428
1.09146,8,5,3,5604,0.00245714
1.0916,6,4,3,24176,0.0026
1.0916,8,4,3,5604,0.0026
1.09174,6,3,3,638,0.00274285
1.09174,8,3,3,16115,0.00274285
1.09189,8,2,3,16115,0.00288571
1.09203,2,3,3,16115,0.00802856
1.09203,2,1,3,16115,0.00802856
1.09203,4,2,3,28907,0.00802856
1.09203,6,1,3,11387,0.00302856
1.09203,8,1,3,16115,0.00302856
1.09239,2,5,3,22335,0.00238571
1.0926,4,2,3,21022,0.0026
1.0926,2,4,3,17080,0.0026
1.0926,6,4,3,24176,0.0026
1.09274,2,3,3,14890,0.00274285
1.09274,6,3,3,638,0.00274285
1.09289,2,2,3,16115,0.00288571
1.09296,8,4,3,7005,0.00795714
1.09303,2,1,3,14890,0.00302856
1.0936,6,4,3,24176,0.0026
1.09374,6,3,3,638,0.00274285
1.09396,2,4,3,19709,0.00795714
1.09396,4,2,3,28907,0.00795714
1.09403,8,7,3,5692,0.00802856
1.09403,8,4,3,7005,0.00802856
1.0946,2,4,3,17080,0.0026
1.0946,6,4,3,24176,0.0026
1.09474,2,3,3,14890,0.00274285
1.09474,6,3,3,638,0.00274285
1.09489,2,2,3,16115,0.00288571
1.09489,6,2,3,7005,0.00288571
1.09503,4,1,3,28907,0.00802856
1.09503,8,7,3,5692,0.00802856
1.09503,8,4,3,9634,0.00802856
1.09503,2,1,3,14890,0.00302856
